ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,Νέα Δημοκρατία,ΒΡΕΚΟΣ ΦΩΤΙΟΣ του Αποστόλου,ΚΩΤΣΟΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΝΤΑΛΝΤΑΝΗ ΑΙΚΑΤΕΡΙΝΗ (ΚΑΤΕΡΙΝΑ) του Δημητρίου,ΣΚΟΝΔΡΑ ΑΣΗΜΙΝΑ του Κωνσταντίνου,ΣΠΑΝΙΑΣ ΑΡΙΣΤΟΤΕΛΗΣ (ΤΕΛΗΣ) του Γεωργίου,ΤΣΙΑΡΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Αλεξάνδρου,ΣΥΡΙΖΑ,ΑΓΟΡΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Θεοχάρη,ΒΑΪΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Αθανασίου,ΚΑΤΣΑΒΡΙΑ-ΣΙΩΡΟΠΟΥΛΟΥ ΧΡΥΣΟΥΛΑ του Αθανασίου,ΚΟΥΚΟΥΜΤΖΗ ΑΓΟΡΗ (ΡΟΥΛΑ) του Κωνσταντίνου,ΜΙΧΑΛΑΚΗΣ ΝΙΚΟΛΑΟΣ του Ηλία,ΤΕΝΤΟΛΟΥΡΗ ΑΓΓΕΛΙΚΗ του Δημητρίου,ΠΑΣΟΚ-Κίνημα Αλλαγής,ΕΥΘΥΜΙΑΔΗΣ ΝΙΚΟΛΑΟΣ του Κωνσταντίνου,ΚΟΝΤΑΚΤΣΗΣ ΠΑΝΑΓΙΩΤΗΣ του Χρήστου,ΜΠΑΚΑΛΑΚΟΥ ΣΩΤΗΡΙΑ του Χρήστου,ΝΤΑΛΗ ΑΝΔΡΟΝΙΚΗ (ΝΙΚΗ) του Ηλία,ΠΑΠΑΓΕΩΡΓΙΟΥ ΣΩΤΗΡΙΟΣ του Δημητρίου,ΠΑΠΑΔΟΠΟΥΛΟΣ ΧΑΡΑΛΑΜΠΟΣ (ΜΠΑΜΠΗΣ) του Στεφάνου,Κ.Κ.Ε.,ΑΓΓΕΛΟΥ ΛΗΔΑ ΞΕΝΙΑ του Δημητρίου,ΓΑΖΟΣ ΕΚΤΟΡΑΣ του Χρήστου,ΜΠΟΥΤΑ ΠΗΝΕΛΟΠΗ (ΠΟΠΗ) του Ευαγγέλου,ΤΕΓΟΣ ΝΙΚΟΛΑΟΣ του Χρήστου,ΤΖΟΚΑΣ ΠΑΝΑΓΙΩΤΗΣ του Κοσμά,ΤΣΙΟΥΤΡΑΣ ΙΩΑΝΝΗΣ του Ευαγγέλου,Ελληνική Λύση - Κ. Βελόπουλος,ΑΓΓΕΛΟΠΟΥΛΟΣ ΣΠΥΡΙΔΩΝ του Χρήστου,ΓΚΑΡΑΒΕΛΟΣ ΑΘΑΝΑΣΙΟΣ του Στέφανου,ΛΑΠΠΑΣ ΣΩΚΡΑΤΗΣ του Χρήστου,ΠΑΠΠΑ ΣΤΥΛΙΑΝΗ του Γεωργίου,ΣΑΒΒΙΔΟΥ ΕΙΡΗΝΗ του Παντελή,ΤΣΙΡΙΚΑΣ ΑΘΑΝΑΣΙΟΣ του Παναγιώτη,ΜέΡΑ25-ΣΥΜΜΑΧΙΑ ΓΙΑ ΤΗ ΡΗΞΗ,ΚΛΗΜΟΠΟΥΛΟΣ ΑΛΕΞΑΝΔΡΟΣ του Στέργιου,ΜΠΟΥΚΟΥΒΑΛΑΣ ΓΕΩΡΓΙΟΣ του Ηλία,ΞΗΡΟΦΩΤΟΥ ΕΙΡΗΝΗ (ΡΕΝΑ) του Γεωργίου,ΤΣΙΑΜΟΥΡΑ ΕΥΘΑΛΙΑ-ΘΕΟΔΩΡΑ (ΘΑΛΕΙΑ) του Βασιλείου,ΕΝΩΝΩ ΣΥΜΜΑΧΙΑ ΕΛΕΥΘΕΡΙΑΣ,ΔΕΜΕΡΤΖΗ ΑΙΚΑΤΕΡΙΝΗ του Κωνσταντίνου,ΜΠΑΜΠΑΤΣΙΚΟΣ ΠΕΤΡΟΣ του Ηλία,ΝΤΑΒΑΡΟΣ ΔΗΜΗΤΡΙΟΣ του Κωνσταντίνου,Κ.Κ.Ε. (μ-λ),ΔΡΑΓΟΥΤΣΟΥ ΧΡΥΣΑ του Στέφανου,ΚΑΠΝΙΑΣ ΣΤΕΦΑΝΟΣ του Ευάγγελου,ΚΥΡΙΤΣΗΣ ΑΠΟΣΤΟΛΟΣ του Θωμά,ΣΑΓΞΑΡΙΔΟΥ ΔΕΣΠΟΙΝΑ του Γεωργίου,ΦΙΛΙΠΠΟΥ ΝΙΚΟΛΑΟΣ του Γεωργίου,Ο.Κ.Δ.Ε.,ΠΛΑΣΤΗΡΑ ΕΛΠΙΝΙΚΗ του Δημητρίου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΑΝΤΩΝΙΟΥ ΚΛΕΑΝΘΗΣ του Αντωνίου,ΒΟΥΡΚΟΤΙΩΤΗ ΒΑΣΙΛΙΚΗ του Δημοσθένη,ΜΠΟΥΝΤΟΛΟΣ ΙΩΑΝΝΗΣ του Σωκράτη,ΝΤΟΒΟΛΟΥ ΑΝΑΣΤΑΣΙΑ του Δημητρίου,Κίνημα 21,ΖΑΧΟΥ ΑΓΓΕΛΙΚΗ του Ιωάννη,ΕΘΝΙΚΗ ΔΗΜΙΟΥΡΓΙΑ,ΑΡΒΑΝΙΤΗΣ ΓΕΩΡΓΙΟΣ του Αναστασίου,ΙΟΡΔΑΝΟΥ ΔΕΣΠΟΙΝΑ του Χαραλάμπους,ΝΙΚΗ,ΑΓΓΕΛΟΥΔΗΣ ΔΗΜΗΤΡΙΟΣ του Παύλου,ΞΑΝΘΗΣ ΔΗΜΗΤΡΙΟΣ του Μάρκου,ΡΙΓΚΟΥ ΚΩΝΣΤΑΝΤΙΝΙΑ του Ιωάννου,ΤΣΩΝΟΥ ΞΑΝΘΗ του Παναγιώτη,κοινωνία αξιών,ΤΣΙΟΥΜΑ ΦΩΤΕΙΝΗ του Γεωργίου,ΒΟΡΕΙΑ ΛΕΓΚΑ - ΚΡΑΜΑ,ΚΟΖΑΚΙΔΗΣ ΓΕΩΡΓΙΟΣ του Θεοδώρου,Ο.Α.Κ.Κ.Ε.,ΚΑΝΣΟΣ ΔΗΜΗΤΡΙΟΣ του Πάτροκλου,Μ-Λ Κ.Κ.Ε.,ΒΑΣΙΛΕΙΟΥ ΓΕΩΡΓΙΟΣ του Παναγιώτη,Ελλήνων Συνέλευσις,ΝΤΑΟΥΛΑΣ ΓΕΩΡΓΙΟΣ του Σωτηρίου,ΤΡΑΪΚΟΥ ΧΡΥΣΟΥΛΑ του Γεωργίου,Ένωση Κεντρώων,ΜΑΝΤΖΑΚΙΔΗΣ ΒΑΣΙΛΕΙΟΣ του Δαμιανού,ΤΣΙΜΠΡΙΜΑΝΗ ΣΟΦΙΑ του Στυλιανού,ΤΩΡΑ ΟΛΟΙ ΜΑΖΙ (Τ.ΟΛ.ΜΑ),ΛΑΠΠΑ ΕΥΣΤΑΘΙΑ του Αθανάσιου,ΣΥΜΜΑΧΙΑ ΑΝΑΤΡΟΠΗΣ,ΜΑΥΡΟΥΔΗΣ ΛΑΜΠΡΟΣ του Αναστασίου,ΜΠΟΥΝΤΟΥΡΗ ΕΥΑΝΘΙΑ (ΕΥΑ) του Ηλία,ΝΕΑ ΔΟΜΗ,ΠΟΛΥΖΟΣ ΝΙΚΟΛΑΟΣ του Χρήστου,ΠΟΛΙΤΙΚΗ ΠΡΩΤΟΒΟΥΛΙΑ ,ΤΣΟΥΚΑΣ ΔΗΜΗΤΡΙΟΣ του Θωμά,ΕΛΕΥΘΕΡΟΙ ΞΑΝΑ,ΠΑΝΑΓΟΥ ΧΡΙΣΤΙΝΑ του Αλέξανδρου,ΠΝΟΗ ΔΗΜΟΚΡΑΤΙΑΣ,ΓΚΕΚΑ ΓΕΩΡΓΙΑ του Σπυρίδωνος,ΠΡΑΣΙΝΟ ΚΙΝΗΜΑ,ΑΛΕΞΙΟΥ ΔΗΜΗΤΡΙΟΣ του Βασιλείου,ΚΟΝΤΑΞΗΣ ΑΛΕΞΑΝΔΡΟΣ του Ευριπίδη,ΜΗΤΡΟΠΟΥΛΟΥ ΑΡΓΥΡΩ του Γεωργίου,ΠΑΠΑΓΕΡΑ - ΠΑΠΑΓΕΡΟΥΔΗ ΔΕΣΠΟΙΝΑ του Στέλλιου,ΕΝΟΤΗΤΑ - ΑΛΗΘΕΙΑ ΕΝ.Α,ΚΑΛΥΒΙΩΤΗ ΝΙΚΟΛΕΤΑ του Θωμά,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΓΚΙΟΛΙΑ ΡΑΦΑΗΛΙΑ του Δημητρίου,ΤΑΓΑΡΟΥΛΙΑΣ ΑΘΑΝΑΣΙΟΣ του Νικολάου
25 - Καρδίτσας,240 E.T. Δήμου Σοφάδων,317,206,2,1,3,203,96,13,39,12,23,22,49,44,6,6,17,3,23,13,29,3,1,6,0,19,15,20,4,4,5,8,0,7,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,1,0
25 - Καρδίτσας,241 E.T. Δήμου Σοφάδων,609,426,1,1,2,424,247,17,118,17,65,12,120,33,2,9,11,0,11,14,100,0,0,34,2,84,38,9,1,2,1,1,0,2,10,4,0,4,2,0,1,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4,2,2,4,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,2,0,0,0,0,0,6,5,3
25 - Καρδίτσας,242 E.T. Δήμου Σοφάδων,470,308,2,0,2,306,146,33,44,12,37,42,76,65,1,21,10,10,17,20,41,3,0,10,0,29,20,14,5,5,7,0,0,3,11,2,4,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,4,3,0,0,0,5,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,3,3,3,3,2,2,0,2,0,1,1,2,2,1
25 - Καρδίτσας,243 E.T. Δήμου Σοφάδων,200,101,0,0,0,101,71,5,25,1,9,33,53,2,1,1,1,1,0,0,4,1,1,1,1,1,2,4,1,2,0,2,1,0,5,4,3,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0,0,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25 - Καρδίτσας,244 E.T. Δήμου Σοφάδων,308,171,3,0,3,168,86,9,54,9,31,12,41,19,0,4,11,5,7,2,36,3,1,7,2,26,17,15,7,7,5,0,1,0,4,2,1,1,3,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25 - Καρδίτσας,245 E.T. Δήμου Σοφάδων,321,193,4,0,4,189,103,13,65,5,41,5,48,31,2,2,6,2,16,14,20,0,0,4,2,11,6,15,2,5,2,7,3,4,4,1,1,0,1,0,1,2,0,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4
25 - Καρδίτσας,246 E.T. Δήμου Σοφάδων,393,271,8,2,10,261,135,11,92,12,40,5,51,21,4,0,4,4,11,4,38,0,0,8,2,22,19,32,5,5,5,10,0,7,4,1,0,0,0,0,2,6,2,1,2,2,2,0,1,1,1,1,0,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,3,1,1,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,8,8,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,1,1
25 - Καρδίτσας,247 E.T. Δήμου Σοφάδων,391,264,5,0,5,259,118,11,79,8,31,3,42,39,9,9,8,2,18,9,36,2,0,6,1,27,28,27,6,8,4,10,2,11,4,0,1,0,2,0,0,6,2,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,6,1,0,3,2,1,1,0,0,0,4,0,1,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,5,0,0,0,0,0,0,0,6,2,0,0,2,2,0,0,0,0,0,2,0,0
25 - Καρδίτσας,248 E.T. Δήμου Σοφάδων,601,348,9,4,13,335,185,25,115,8,47,27,70,48,8,27,12,7,16,11,48,1,1,7,6,14,39,23,3,7,6,9,4,9,4,2,0,1,1,0,1,5,1,2,2,1,1,1,0,0,2,0,1,1,0,0,0,0,3,1,1,0,0,2,2,1,0,0,6,3,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,5,3
25 - Καρδίτσας,249 E.T. Δήμου Σοφάδων,329,228,3,0,3,225,111,17,62,1,51,14,60,27,9,5,7,7,15,5,40,8,2,11,2,25,21,21,6,5,3,12,0,6,8,1,0,0,0,0,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,4,3
25 - Καρδίτσας,250 E.T. Δήμου Σοφάδων,559,270,7,1,8,262,102,9,40,7,34,13,57,44,15,6,15,5,16,9,53,4,10,8,2,29,28,12,3,1,5,2,1,2,19,2,2,2,5,1,1,10,3,3,3,4,5,0,1,2,2,1,1,0,0,1,0,0,2,1,1,0,1,1,1,2,2,1,2,1,0,2,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2
25 - Καρδίτσας,251 E.T. Δήμου Σοφάδων,437,283,6,1,7,276,113,12,45,8,28,6,66,61,9,16,13,13,22,18,53,2,0,4,0,28,33,14,3,2,5,8,0,4,4,0,1,1,0,0,0,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,1,2,0,0,1,1,0,0,1,0,0,7,1,1,1,4,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,6,3,3
25 - Καρδίτσας,252 E.T. Δήμου Σοφάδων,445,270,14,0,14,256,92,10,44,7,27,5,48,90,23,11,21,16,12,8,31,5,0,1,2,21,16,8,2,0,2,0,1,2,8,3,2,0,1,2,0,4,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,9,2,7
25 - Καρδίτσας,253 E.T. Δήμου Σοφάδων,438,271,8,1,9,262,128,18,63,13,27,11,64,50,17,8,11,10,9,7,46,9,0,5,1,25,32,10,5,3,4,0,1,1,9,5,2,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,1,3,2,5,4,4
25 - Καρδίτσας,254 E.T. Δήμου Σοφάδων,446,302,7,0,7,295,126,9,45,8,20,12,86,76,12,15,23,12,15,26,52,0,0,9,2,37,27,11,2,2,2,3,0,4,5,1,1,0,0,0,0,6,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,9,6,6
25 - Καρδίτσας,255 E.T. Δήμου Σοφάδων,451,286,2,1,3,283,108,9,46,4,21,3,62,87,9,14,29,6,22,14,52,4,3,6,0,28,33,5,1,2,2,1,0,0,9,4,2,2,2,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,2,1,0,0,2,1,0,1,0,0,0,3,3,2
25 - Καρδίτσας,256 E.T. Δήμου Σοφάδων,463,227,5,3,8,219,78,4,22,11,20,3,61,88,12,12,26,10,24,19,25,2,0,2,0,13,12,14,2,3,6,7,0,4,2,0,0,0,0,0,0,2,1,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,2
25 - Καρδίτσας,257 E.T. Δήμου Σοφάδων,464,237,10,1,11,226,90,0,10,10,4,4,81,116,28,8,26,4,15,8,7,0,0,1,0,2,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0
25 - Καρδίτσας,258 E.T. Δήμου Σοφάδων,471,253,4,0,4,249,99,8,36,7,9,9,79,101,23,17,24,13,21,20,14,1,1,1,0,9,8,10,5,2,1,5,0,3,5,1,1,1,1,0,2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2,2,1,0,1,5,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,2,1,1,1,0
25 - Καρδίτσας,259 E.T. Δήμου Σοφάδων,416,253,3,0,3,250,99,16,26,5,25,6,67,58,8,15,16,6,26,20,57,8,1,7,3,21,45,6,1,2,0,0,0,0,5,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,3,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,1,1,1,2,1,2,0,0,0,1,2,2,5,4,1
25 - Καρδίτσας,260 E.T. Δήμου Σοφάδων,475,242,10,1,11,231,88,10,24,8,14,5,73,110,25,20,21,9,25,18,14,2,0,3,1,4,8,5,1,2,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,1,1,1,4,4,3
25 - Καρδίτσας,261 E.T. Δήμου Σοφάδων,453,265,13,0,13,252,101,9,32,7,20,6,68,90,22,9,26,9,25,12,37,3,0,5,3,14,23,9,1,1,5,3,0,0,2,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,3,0,0
25 - Καρδίτσας,262 E.T. Δήμου Σοφάδων,458,242,7,2,9,233,101,6,27,5,16,9,70,95,12,17,20,10,24,16,18,0,0,1,0,13,10,3,1,0,0,0,1,0,2,1,1,0,1,1,0,5,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1
25 - Καρδίτσας,263 E.T. Δήμου Σοφάδων,450,284,3,0,3,281,117,10,38,5,34,18,75,86,13,14,28,10,20,25,40,3,0,6,0,19,24,10,1,2,2,4,4,3,7,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,6,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,4,2,2
25 - Καρδίτσας,264 E.T. Δήμου Σοφάδων,400,277,4,1,5,272,125,35,36,9,33,10,82,18,1,3,3,0,2,9,83,3,1,11,6,26,69,7,0,0,2,1,0,0,17,4,3,5,4,6,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,5
25 - Καρδίτσας,265 E.T. Δήμου Σοφάδων,219,145,5,0,5,140,74,7,40,4,15,4,46,20,0,8,7,0,12,3,23,0,0,6,1,20,13,1,0,0,1,1,0,0,5,1,0,3,1,2,0,4,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1
25 - Καρδίτσας,266 E.T. Δήμου Σοφάδων,467,320,3,0,3,317,159,17,48,9,55,21,95,42,9,7,22,6,7,8,54,2,0,10,2,30,25,38,5,8,10,16,2,17,9,2,1,0,2,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,5,1
25 - Καρδίτσας,267 E.T. Δήμου Σοφάδων,112,81,2,1,3,78,30,0,12,3,8,2,16,16,1,7,5,3,3,3,17,1,0,3,0,14,10,9,2,3,4,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
25 - Καρδίτσας,268 E.T. Δήμου Σοφάδων,466,345,6,1,7,338,214,35,99,14,66,11,120,22,1,1,4,3,0,10,71,3,0,13,2,58,27,8,1,2,1,1,0,4,5,0,0,0,1,0,0,2,1,0,0,1,2,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
25 - Καρδίτσας,269 E.T. Δήμου Σοφάδων,406,244,3,1,4,240,149,7,54,12,42,18,132,26,2,12,14,1,8,2,42,2,2,5,0,14,31,6,2,1,3,0,0,3,3,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1
25 - Καρδίτσας,270 E.T. Δήμου Σοφάδων,570,390,13,0,13,377,180,17,57,8,60,30,111,41,5,22,13,9,8,7,86,2,0,20,2,59,50,10,1,5,0,4,1,8,14,4,3,1,3,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,25,14,4,6,9,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,1,3,2,1,0,3,3,0,0,0,0,0,0,0,7,6,4
25 - Καρδίτσας,271 E.T. Δήμου Σοφάδων,518,360,7,3,10,350,170,10,40,6,46,17,121,62,6,25,16,2,32,9,54,0,0,9,0,48,12,16,1,4,7,3,1,0,12,5,1,3,3,1,1,2,0,0,0,0,4,2,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5,1,0,7,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,1,2,0,0,0,1,5,3,4,3,2
25 - Καρδίτσας,272 E.T. Δήμου Σοφάδων,494,372,3,0,3,369,195,20,76,8,57,25,122,60,6,28,16,3,25,13,67,9,2,14,2,61,16,8,0,2,3,2,1,2,6,2,0,1,2,3,1,1,0,0,0,0,4,2,2,0,1,0,1,0,1,0,0,0,2,2,1,0,0,0,0,2,1,0,5,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,2,2,2,1,0,0,0,0,5,4,4,3,2
25 - Καρδίτσας,273 E.T. Δήμου Σοφάδων,482,324,5,2,7,317,149,18,50,12,32,17,108,52,3,14,11,10,7,30,60,6,0,8,3,33,33,8,0,0,2,3,0,2,6,1,1,1,4,3,1,10,1,3,2,3,1,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,1,0,0,0,3,2,1,1,0,0,0,2,2,11,5,5
25 - Καρδίτσας,274 E.T. Δήμου Σοφάδων,548,359,3,3,6,353,198,11,41,15,47,18,164,39,3,3,15,10,15,11,43,2,0,10,4,31,25,28,2,4,12,8,1,11,8,3,0,2,2,3,0,3,1,2,1,1,6,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,7,2,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,4,1,1,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,5,2,3
25 - Καρδίτσας,275 E.T. Δήμου Σοφάδων,313,223,2,1,3,220,119,2,39,14,24,5,91,21,2,1,13,0,3,6,49,6,0,1,0,29,27,5,0,0,1,0,0,3,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,9,1,1,0
25 - Καρδίτσας,276 E.T. Δήμου Σοφάδων,480,293,1,0,1,292,129,18,34,3,42,31,83,40,3,12,6,2,11,8,50,3,1,5,1,33,27,17,2,0,10,5,1,2,8,2,2,0,0,1,0,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,13,3,0,2,2,6,2,0,0,0,0,0,0,0,0,0,4,1,0,1,0,6,4,3,0,0,1,0,3,3,1,0,2,1,0,0,0,0,0,4,4,2
