ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,Νέα Δημοκρατία,ΑΒΡΑΜΟΠΟΥΛΟΣ ΔΗΜΗΤΡΙΟΣ του Λάμπρου,ΑΥΓΕΡΙΝΟΠΟΥΛΟΥ ΔΙΟΝΥΣΙΑ-ΘΕΟΔΩΡΑ του Ζήσιμου,ΒΑΡΟΥΞΗΣ ΕΛΕΥΘΕΡΙΟΣ του Λεωνίδα,ΒΛΑΓΚΟΥΛΗ ΑΝΝΑ-ΜΑΡΙΑ του Θεοδώρου,ΚΑΛΑΚΟΣ ΝΙΚΟΛΑΟΣ (ΝΙΚΟΣ) του Αναστασίου,ΝΙΚΟΛΑΚΟΠΟΥΛΟΣ ΑΝΔΡΕΑΣ του Θεοδώρου,ΣΤΑΘΟΠΟΥΛΟΥ ΙΩΑΝΝΑ-ΜΑΡΙΑ (ΜΑΡΙΑΝΝΑ) του Κωνσταντίνου,ΣΥΡΙΖΑ,ΑΝΑΣΤΑΣΟΠΟΥΛΟΥ ΖΩΗ του Νικολάου,ΒΑΣΙΛΟΠΟΥΛΟΥ ΒΙΚΤΩΡΙΑ (ΒΙΚΥ) του Λεωνίδα,ΚΑΛΑΜΑΤΙΑΝΟΣ ΔΙΟΝΥΣΙΟΣ - ΧΑΡΑΛΑΜΠΟΣ του Χρήστου,ΜΑΝΙΑΤΗ ΘΕΟΔΩΡΑ (ΔΩΡΑ) του Αριστείδη,ΜΠΑΛΑΟΥΡΑΣ ΓΕΡΑΣΙΜΟΣ (ΜΑΚΗΣ) του Δημητρίου,ΠΑΝΑΓΙΩΤΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΦΩΤΟΠΟΥΛΟΣ ΧΡΗΣΤΟΣ του Διονυσίου,ΠΑΣΟΚ-Κίνημα Αλλαγής,ΑΜΠΟΥ - ΧΑΝΤΜΠΑ ΜΙΣΕΛ (ΜΑΙΚ) του Ανδρέα,ΖΑΦΕΙΡΟΠΟΥΛΟΥ ΔΗΜΗΤΡΑ του Γεωργίου,ΚΑΡΑΛΑΓΑ ΒΑΣΙΛΙΚΗ του Αντωνίου,ΚΑΤΡΙΝΗΣ ΜΙΧΑΗΛ του Ιωάννη,ΣΑΣΣΑΛΟΥ ΕΥΓΕΝΙΑ του Ανδρέα,ΤΣΕΡΙΩΝΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΧΡΟΝΗΣ ΑΡΙΣΤΟΜΕΝΗΣ (ΜΕΝΙΟΣ) του Παναγιώτη,Κ.Κ.Ε.,ΑΘΑΝΑΣΟΥΛΑΣ ΧΡΗΣΤΟΣ του Παναγιώτη,ΒΟΜΠΙΡΗΣ ΑΘΑΝΑΣΙΟΣ του Ιωάννη,ΓΙΑΝΝΑΡΟΣ ΧΡΗΣΤΟΣ του Παναγιώτη,ΞΕΝΟΣΤΑΘΗ ΑΘΑΝΑΣΙΑ (ΣΙΑ) του Ηλία,ΠΑΝΑΓΙΩΤΑΡΑ ΑΝΑΣΤΑΣΙΑ (ΝΑΤΑΣΑ) του Νικολάου,ΠΑΠΑΔΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Γεωργίου,ΤΣΑΣΗ ΖΩΙΤΣΑ (ΖΩΗ) του Νικολάου,Ελληνική Λύση - Κ. Βελόπουλος,ΒΡΟΥΣΓΟΣ ΝΙΚΟΛΑΟΣ του Γεωργίου,ΓΕΡΑΓΙΩΤΟΥ ΧΡΥΣΑΝΘΗ του Ευάγγελου,ΓΙΑΝΝΑΚΟΥΛΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ του Διονυσίου,ΓΚΟΓΚΟΣΗ ΒΑΣΙΛΕΙΑ του Γεωργίου,ΚΟΥΜΠΑΚΗ ΓΕΩΡΓΙΑ του Δημητρίου,ΛΑΜΠΕΤΗ ΜΑΡΙΑ του Αντωνίου,ΜΠΕΚΡΗΣ ΓΕΩΡΓΙΟΣ του Βασιλείου,ΜέΡΑ25-ΣΥΜΜΑΧΙΑ ΓΙΑ ΤΗ ΡΗΞΗ,ΑΝΔΡΙΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ του Ιωάννη,ΜΑΡΚΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Παναγιώτη,ΣΚΟΥΛΑΡΙΚΗ ΙΩΑΝΝΑ του Δημητρίου,ΤΖΑΜΠΕΡ ΤΑΪΣΗΡ του Φαϊέζ,ΤΣΕΚΟΥ ΑΝΑΣΤΑΣΙΑ του Βασιλείου,ΕΝΩΝΩ ΣΥΜΜΑΧΙΑ ΕΛΕΥΘΕΡΙΑΣ,ΔΡΑΚΟΠΟΥΛΟΥ ΜΑΡΙΑ του Βασιλείου,ΚΑΡΑΘΑΝΑΣΗΣ ΠΑΥΛΟΣ του Χαράλαμπου,ΠΛΑΝΗΤΕΡΟΣ ΕΛΕΥΘΕΡΙΟΣ του Κωνσταντίνου,Κ.Κ.Ε. (μ-λ),ΑΝΔΡΙΚΟΓΙΑΝΝΟΠΟΥΛΟΥ ΑΘΑΝΑΣΙΑ του Γεωργίου,ΖΟΥΛΟΥΜΗ ΚΩΝΣΤΑΝΤΙΝΑ του Χαράλαμπου,ΚΟΥΦΟΠΑΝΤΕΛΗΣ ΜΑΡΙΝΟΣ του Παντελή,Ο.Κ.Δ.Ε.,ΚΟΥΡΙΛΑ ΑΝΑΣΤΑΣΙΑ του Κωνσταντίνου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΚΑΛΕΡΓΗΣ ΑΛΕΞΙΟΣ του Κωνσταντίνου,ΛΙΑΝΟΣ ΘΕΜΙΣΤΟΚΛΗΣ-ΠΑΝΑΓΙΩΤΗΣ του Κωνσταντίνου,ΜΑΥΡΟΕΙΔΗ ΔΗΜΗΤΡΑ του Παναγιώτη,ΜΠΑΧΟΥΡΟΥ ΒΑΣΙΛΙΚΗ του Θεοδώρου,ΣΑΜΑΡΑΣ ΕΥΑΓΓΕΛΟΣ του Παναγιώτη,Κίνημα 21,ΓΙΑΝΝΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Άγγελου,ΕΘΝΙΚΗ ΔΗΜΙΟΥΡΓΙΑ,ΒΑΡΒΑΡΙΝΟΥ ΒΑΗ ΧΡΙΣΤΙΝΑ του Ιωάννη,ΕΛΛΗΝΑΣ ΙΩΑΝΝΗΣ του Αθανασίου,ΠΑΠΑΔΟΜΙΧΕΛΑΚΗΣ ΗΛΙΑΣ του Γεωργίου,ΣΑΝΤΟΥ ΜΑΛΑΜΑΤΕΝΙΑ του Μιχαήλ,ΤΣΑΤΣΑΡΗΣ ΒΑΣΙΛΕΙΟΣ του Παναγιώτη,ΝΙΚΗ,ΚΕΡΑΤΣΗ ΚΥΡΙΑΚΟΥΛΑ του Αθανασίου,ΚΟΝΤΑΞΗΣ ΘΕΟΦΑΝΗΣ του Βασιλείου,ΜΠΑΚΟΓΙΑΝΝΗΣ ΜΙΧΑΗΛ του Βασιλείου,ΠΑΠΑΓΕΩΡΓΙΟΥ ΙΩΑΝΝΗΣ του Παναγιώτη,ΣΑΜΠΑΖΙΩΤΗ ΙΩΑΝΝΑ του Κωνσταντίνου,κοινωνία αξιών,ΠΑΠΑΓΡΗΓΟΡΙΟΥ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΒΟΡΕΙΑ ΛΕΓΚΑ - ΚΡΑΜΑ,ΤΣΙΡΟΣ ΧΡΗΣΤΟΣ του Δημητρίου,ΤΣΟΜΠΑΝΟΓΛΟΥ ΜΑΡΙΑ του Ιωάννη,Ο.Α.Κ.Κ.Ε.,ΛΑΜΠΑΔΑ ΓΕΩΡΓΙΑ του Χρήστου,Μ-Λ Κ.Κ.Ε.,ΣΟΦΗ ΠΑΡΑΣΚΕΥΟΥΛΑ του Δημητρίου,Ελλήνων Συνέλευσις,ΑΡΒΑΝΙΤΗ ΕΛΕΝΗ του Παναγιώτη,ΠΑΥΛΟΠΟΥΛΟΣ ΑΝΔΡΕΑΣ του Ανδρέα,ΠΕΤΡΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ του Αποστόλου,Ένωση Κεντρώων,ΖΑΚΟ ΑΝΔΡΕΑ του Ιωσήφ,ΛΑΓΟΣ ΘΕΟΔΩΡΟΣ του Γεωργίου,ΠΑΝΑΓΟΠΟΥΛΟΥ - ΠΕΤΡΟΠΟΥΛΟΥ ΑΘΑΝΑΣΙΑ του Γεωργίου,ΤΣΙΓΚΟΥΝΗΣ ΕΥΑΓΓΕΛΟΣ του Δημητρίου,ΦΡΑΓΚΑΚΗ ΑΙΚΑΤΕΡΙΝΗ του Ελευθερίου,ΧΑΜΖΑΙ ΟΛΤΙΟΝ (ΑΛΕΞΑΝΔΡΟΣ) του Αρτούρ,ΤΩΡΑ ΟΛΟΙ ΜΑΖΙ (Τ.ΟΛ.ΜΑ),ΜΠΡΙΒΙΔΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ (ΝΤΙΝΟΣ) του Ιωάννη,ΣΥΜΜΑΧΙΑ ΑΝΑΤΡΟΠΗΣ,ΓΙΑΝΝΙΚΟΠΟΥΛΟΥ ΦΩΤΕΙΝΗ του Νικολάου,ΔΕΛΓΑΣ ΧΑΡΑΛΑΜΠΟΣ του Ιωάννη,ΜΑΝΤΖΑΡΗ ΕΛΕΝΗ του Κωνσταντίνου,ΠΑΤΣΙΟΣ ΚΑΝΕΛΛΟΣ - ΙΩΑΝΝΗΣ του Ιωάννη,ΧΑΛΙΛΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Γεωργίου,ΠΟΛΙΤΙΚΗ ΠΡΩΤΟΒΟΥΛΙΑ ,ΚΑΥΚΟΠΟΥΛΟΣ ΒΑΣΙΛΕΙΟΣ του Παναγιώτη,ΕΛΕΥΘΕΡΟΙ ΞΑΝΑ,ΖΑΧΑΡΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ του Κωνσταντίνου,ΠΝΟΗ ΔΗΜΟΚΡΑΤΙΑΣ,ΕΓΓΛΕΖΟΣ ΙΩΑΝΝΗΣ του Ιακώβου,ΠΡΑΣΙΝΟ ΚΙΝΗΜΑ,ΚΑΨΗΣ ΔΙΟΝΥΣΙΟΣ του Σταύρου,ΚΟΥΡΟΥΠΑ ΒΑΣΙΛΙΚΗ του Περικλή,ΣΤΑΘΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Διονυσίου,Οικολόγοι Πράσινοι,ΣΑΚΚΟΥΛΗΣ ΝΙΚΟΛΑΟΣ του Θεοδώρου,ΧΕΛΜΗ ΑΓΓΕΛΙΚΗ του Σπυρίδωνα-Διονυσίου,ΕΑΝ...,ΤΣΟΥΜΠΑΚΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ του Αριστείδη,ΕΝΟΤΗΤΑ - ΑΛΗΘΕΙΑ ΕΝ.Α,ΚΟΥΛΑΛΟΓΛΟΥ ΠΟΛΥΞΕΝΗ του Νικολάου,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΛΑΜΠΡΟΠΟΥΛΟΥ ΕΥΦΡΟΣΥΝΗ του Ιωάννη
32 - Ηλείας,55 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,230,111,0,0,0,111,21,5,12,4,2,1,7,0,46,4,0,43,11,5,0,0,33,0,12,2,32,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
32 - Ηλείας,56 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,374,176,3,0,3,173,59,32,36,2,2,8,18,1,53,22,5,31,5,17,4,1,34,1,5,1,29,0,8,6,7,6,1,5,1,0,0,0,2,1,0,1,1,0,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,1,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,6,2
32 - Ηλείας,57 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,376,188,1,1,2,186,52,14,23,12,2,10,10,4,62,17,6,36,4,14,7,5,40,1,4,0,30,2,17,3,15,3,2,2,3,1,1,5,9,5,3,4,0,0,2,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3
32 - Ηλείας,58 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,122,80,1,1,2,78,19,12,9,4,2,1,4,0,35,11,6,14,1,10,0,4,13,1,4,0,10,0,0,3,5,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
32 - Ηλείας,59 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,219,115,3,0,3,112,30,13,12,2,5,4,8,3,32,11,8,11,4,11,3,4,27,1,13,0,26,0,3,0,5,1,0,0,0,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
32 - Ηλείας,60 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,307,149,0,0,0,149,58,15,49,3,5,15,6,0,33,1,1,26,1,3,3,1,42,2,7,5,40,3,1,4,2,1,0,1,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
32 - Ηλείας,61 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,125,67,1,0,1,66,16,6,11,0,1,1,1,0,22,1,2,21,1,6,0,0,21,1,2,1,18,0,0,3,2,0,0,0,0,0,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32 - Ηλείας,62 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,541,276,2,2,4,272,97,53,39,11,4,5,35,2,74,14,5,43,2,22,5,3,45,3,9,2,40,2,3,3,17,9,1,6,1,1,5,1,12,2,2,1,1,0,0,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,0,7,4
32 - Ηλείας,63 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,214,94,1,0,1,93,40,11,19,10,1,1,9,1,20,9,1,16,3,2,3,1,26,9,0,1,23,7,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32 - Ηλείας,64 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,142,63,2,0,2,61,20,5,7,0,0,0,5,0,11,1,0,11,0,0,1,0,19,1,7,3,17,0,0,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
32 - Ηλείας,65 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,99,40,2,1,3,37,7,5,5,0,0,1,1,1,7,0,1,4,2,4,2,1,4,1,2,1,3,0,1,0,13,5,1,1,0,0,11,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32 - Ηλείας,66 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,67,30,0,0,0,30,21,4,13,0,0,2,10,0,4,0,0,2,0,1,0,0,5,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32 - Ηλείας,67 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,164,73,3,0,3,70,45,23,30,2,0,4,17,1,10,0,0,4,2,0,3,2,8,0,4,0,7,0,4,0,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32 - Ηλείας,68 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,118,42,0,1,1,41,25,15,12,0,2,4,1,1,6,2,1,1,1,0,0,0,4,0,3,0,4,0,0,0,5,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32 - Ηλείας,69 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,45,23,0,0,0,23,8,7,3,1,0,0,4,0,4,2,0,4,0,0,0,0,3,0,1,0,3,2,0,0,7,4,0,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32 - Ηλείας,70 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,160,69,2,0,2,67,29,8,12,6,1,9,13,3,8,4,0,6,0,1,1,1,21,1,2,0,15,3,5,0,0,0,0,0,0,0,0,0,3,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
32 - Ηλείας,71 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,197,91,1,0,1,90,19,14,7,0,0,3,6,0,28,9,2,14,9,10,2,1,25,1,12,0,22,0,2,2,10,2,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2
32 - Ηλείας,72 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,448,271,6,1,7,264,95,44,43,19,5,16,25,4,55,9,8,20,6,6,10,8,50,5,30,0,34,3,1,4,21,14,1,8,0,2,7,2,4,0,0,0,0,0,0,0,6,0,0,1,0,0,7,1,2,5,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,2,0,0,1,1,1,1,12,7
32 - Ηλείας,73 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,439,258,4,3,7,251,92,43,36,15,4,8,34,0,59,15,12,21,9,4,10,10,36,2,22,1,27,2,1,4,14,7,1,4,1,0,4,1,6,1,0,2,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3,1,10,7,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,0,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,16,12
32 - Ηλείας,74 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,425,233,6,0,6,227,85,22,45,16,10,10,24,6,50,14,8,23,7,4,5,1,48,6,29,1,32,3,3,9,12,2,1,3,3,4,1,4,5,1,2,0,0,1,0,2,2,1,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,0,10,7
32 - Ηλείας,75 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,429,260,2,0,2,258,109,46,33,19,4,16,45,8,55,15,8,33,4,9,13,5,40,5,24,1,29,0,1,10,17,8,0,4,0,2,3,2,5,0,0,1,0,1,2,1,0,0,0,0,0,0,3,2,1,2,2,1,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7
32 - Ηλείας,76 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,334,159,1,0,1,158,77,31,31,18,2,10,19,2,25,3,4,18,3,3,2,4,33,2,24,0,29,3,0,4,5,4,0,2,0,1,0,0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
32 - Ηλείας,77 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,332,154,0,1,1,153,82,29,51,8,13,11,28,5,22,1,1,20,0,3,4,2,31,2,10,0,27,0,3,3,3,3,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
32 - Ηλείας,78 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,375,217,1,1,2,215,63,22,31,19,4,12,20,3,68,6,33,45,6,13,5,11,64,7,28,10,59,0,5,4,3,2,1,2,0,0,1,0,6,2,1,2,0,0,1,2,2,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
32 - Ηλείας,79 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,463,207,6,0,6,201,92,38,39,20,10,11,39,1,34,7,9,18,2,8,0,0,31,1,14,0,25,1,0,3,10,4,0,3,1,0,2,0,4,1,1,1,0,0,0,0,3,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
32 - Ηλείας,80 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,478,264,8,0,8,256,126,65,53,12,7,12,45,6,53,7,7,29,7,4,3,1,28,1,6,0,24,0,1,7,12,4,1,2,0,1,1,1,7,2,1,2,0,0,2,0,2,0,0,1,2,0,4,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,1,0,6,4
32 - Ηλείας,81 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,506,264,4,0,4,260,113,26,66,18,17,17,42,3,45,9,5,17,6,4,12,3,49,1,25,5,40,3,0,4,7,5,0,4,0,0,0,0,5,0,2,3,1,0,0,0,3,2,1,0,0,0,4,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,1,0,9,1,4,0,3,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,3,2,1,1,0,0,0,9,4
