ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,Νέα Δημοκρατία,ΒΛΑΣΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΒΛΑΧΟΥ ΑΛΕΞΑΝΔΡΑ του Λεωνίδα,ΔΑΛΙΑΝΗ ΦΩΤΕΙΝΗ του Κωνσταντίνου,ΜΠΕΝΤΕΒΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Κυριάκου,ΣΠΥΡΟΠΟΥΛΟΣ ΑΠΟΣΤΟΛΟΣ του Ροβέρτου,ΣΥΡΙΖΑ,ΓΙΑΝΝΟΥΛΗ ΑΝΤΩΝΙΑ του Κωνσταντίνου,ΠΑΠΑΔΟΠΟΥΛΟΣ ΔΙΟΝΥΣΙΟΣ του Γεωργίου,ΠΑΠΑΗΛΙΟΥ ΓΕΩΡΓΙΟΣ του Ηλία,ΣΤΑΪΚΟΣ ΧΡΗΣΤΟΣ του Δημητρίου,ΦΙΛΟΠΟΥΛΟΥ ΑΘΑΝΑΣΙΑ του Γεωργίου,ΠΑΣΟΚ-Κίνημα Αλλαγής,ΓΙΑΝΝΑΚΟΥΡΑΣ ΕΥΑΓΓΕΛΟΣ (ΒΑΓΓΕΛΗΣ) του Θεοχάρη,ΓΙΑΝΝΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ του Σπυρίδωνα,ΚΩΝΣΤΑΝΤΙΝΟΠΟΥΛΟΣ ΟΔΥΣΣΕΑΣ του Κωνσταντίνου,ΛΙΛΗ ΑΙΜΙΛΙΑ του Παναγιώτη,ΣΑΡΑΝΤΟΠΟΥΛΟΥ ΑΔΑΜΑΝΤΙΑ (ΔΙΑΜΑΝΤΩ) του Αριστείδη,Κ.Κ.Ε.,ΑΣΗΜΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Νικολάου,ΚΑΡΑΘΑΝΑΣΗ ΔΑΝΑΗ του Παρασκευά,ΚΑΤΣΙΡΟΥΜΠΑΣ ΓΕΩΡΓΙΟΣ του Ευθυμίου,ΠΑΝΟΥΣΗ ΠΑΝΑΓΙΩΤΑ του Βασιλείου,ΡΟΥΣΑΛΗΣ ΙΩΑΝΝΗΣ του Παναγιώτη,Ελληνική Λύση - Κ. Βελόπουλος,ΑΡΒΑΝΙΤΙΔΟΥ ΕΙΡΗΝΗ του Μιλτιάδη,ΝΙΚΟΛΑΟΥ ΑΝΤΩΝΙΟΣ του Αναστασίου,ΣΑΡΑΝΤΙΔΗΣ ΕΥΑΓΓΕΛΟΣ του Πέτρου,ΣΩΤΗΡΙΟΥ ΔΗΜΗΤΡΑ του Χρήστου,ΧΑΣΑΠΗΣ ΧΡΗΣΤΟΣ του Δημητρίου,ΜέΡΑ25-ΣΥΜΜΑΧΙΑ ΓΙΑ ΤΗ ΡΗΞΗ,ΑΛΕΞΑΝΔΡΗΣ ΣΑΡΑΝΤΟΣ του Νικολάου,ΓΚΑΡΤΖΟΣ ΔΗΜΗΤΡΙΟΣ του Κωνσταντίνου,ΚΟΠΕΪΤΖ ΓΟΥΕΝΤΙ του Τζορτζ Χένρι,ΠΑΠΑΔΟΠΟΥΛΟΥ ΓΕΩΡΓΙΑ του Βασιλείου,ΧΟΥΝΤΗΣ ΠΑΝΑΓΙΩΤΗΣ του Βασιλείου,ΕΝΩΝΩ ΣΥΜΜΑΧΙΑ ΕΛΕΥΘΕΡΙΑΣ,ΔΗΜΟΠΟΥΛΟΥ ΝΑΤΑΛΙΑ του Βασιλείου,ΛΟΥΦΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ ΠΑΝΑΓΙΩΤΗΣ του Γεωργίου,Κ.Κ.Ε. (μ-λ),ΚΑΤΡΑΛΗΣ ΒΑΣΙΛΕΙΟΣ του Κωνσταντίνου,Ο.Κ.Δ.Ε.,ΚΑΡΔΑΣΗΣ ΣΩΤΗΡΙΟΣ του Σπυρίδωνος,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΙΩΑΝΝΙΔΟΥ ΑΛΕΞΑΝΔΡΑ του Αναστασίου,ΚΑΣΣΕΛΟΥΡΗΣ ΧΡΗΣΤΟΣ του Γεωργίου,ΠΑΠΑΓΕΩΡΓΙΟΥ ΔΗΜΗΤΡΙΟΣ του Αποστόλου,Κίνημα 21,ΓΙΑΝΝΟΥΛΗΣ ΣΩΤΗΡΙΟΣ του Κωνσταντίνου,ΕΘΝΙΚΗ ΔΗΜΙΟΥΡΓΙΑ,ΑΒΡΑΝΤΙΝΗ ΛΑΣΚΑΡΙΝΑ του Βασιλείου,ΓΑΡΤΑΓΑΝΗΣ ΧΑΡΑΛΑΜΠΟΣ του Κωνσταντίνου,ΣΤΑΘΗΣ ΔΙΟΝΥΣΙΟΣ του Γρηγορίου,ΝΙΚΗ,ΔΙΑΜΑΝΤΟΠΟΥΛΟΣ ΑΝΤΩΝΙΟΣ του Ευαγγέλου,ΜΑΝΤΖΙΩΡΗ ΧΑΙΔΩ του Γεωργίου,ΠΑΠΑΔΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,κοινωνία αξιών,ΚΑΛΟΓΕΡΟΠΟΥΛΟΥ ΛΑΜΠΡΙΝΗ του Χρήστου,ΒΟΡΕΙΑ ΛΕΓΚΑ - ΚΡΑΜΑ,ΠΑΠΑΣΩΤΗΡΙΟΥ ΣΤΥΛΙΑΝΗ του Αλεξίου,Ο.Α.Κ.Κ.Ε.,ΓΚΟΡΟΓΙΑΣ ΤΑΞΙΑΡΧΗΣ του Παναγιώτη,Μ-Λ Κ.Κ.Ε.,ΑΔΡΙΑΝΟΣ ΙΑΣΩΝ-ΚΩΝΣΤΑΝΤΙΝΟΣ του Ιωάννη,Ελλήνων Συνέλευσις,ΑΝΑΓΝΩΣΤΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Ιωάννη,ΓΙΑΝΝΑΚΑΚΗΣ ΣΤΥΛΙΑΝΟΣ του Μιχαήλ,ΘΕΟΔΟΣΙΟΥ ΑΘΑΝΑΣΙΟΣ του Σωτηρίου,ΚΑΡΑΜΠΗ ΙΩΑΝΝΑ του Δημητρίου,ΤΑΜΠΑΚΗ ΜΑΡΙΝΑ του Δημητρίου,Ένωση Κεντρώων,ΓΙΑΝΝΟΠΟΥΛΟΥ ΑΝΑΣΤΑΣΙΑ του Αναστασίου,ΣΑΚΑΛΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Αλέξανδρου,ΣΩΤΗΡΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ του Αγγελή,ΤΩΡΑ ΟΛΟΙ ΜΑΖΙ (Τ.ΟΛ.ΜΑ),ΑΝΤΩΝΙΟΥ ΔΗΜΗΤΡΙΟΣ του Γεώργιου,ΖΑΦΕΙΡΟΠΟΥΛΟΣ ΜΠΑΜΠΗΣ του Παναγώτη,ΧΑΤΖΟΥΔΗ ΕΛΕΝΗ του Αθανάσιου,ΣΥΜΜΑΧΙΑ ΑΝΑΤΡΟΠΗΣ,ΑΝΤΩΝΙΟΥ ΜΑΡΙΑ του Νικολάου,ΔΡΑΚΟΣ ΔΗΜΗΤΡΙΟΣ του Κανέλλου,ΠΑΝΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Δημητρίου,ΠΟΛΙΤΙΚΗ ΠΡΩΤΟΒΟΥΛΙΑ ,ΓΚΑΒΕΤΑΣ ΣΤΑΜΑΤΙΟΣ του Παντελή,ΕΛΕΥΘΕΡΟΙ ΞΑΝΑ,ΓΡΗΓΟΡΙΟΥ ΠΟΛΥΞΕΝΗ του Δημητρίου,ΠΝΟΗ ΔΗΜΟΚΡΑΤΙΑΣ,ΚΟΥΒΕΛΑΣ ΔΗΜΗΤΡΙΟΣ του Αλεξίου,ΣΠΥΡΟΠΟΥΛΟΥ ΑΘΑΝΑΣΙΑ του Γεωργίου,ΠΡΑΣΙΝΟ ΚΙΝΗΜΑ,ΒΑΣΙΛΕΙΟΥ ΑΘΑΝΑΣΙΟΣ του Αναστασίου,ΔΗΜΗΤΡΙΟΥ ΑΛΕΞΑΝΔΡΑ του Παναγιώτη,Οικολόγοι Πράσινοι,ΔΡΟΥΖΙΑΣ ΘΕΟΔΩΡΟΣ του Νικολάου,ΚΑΡΒΕΛΑΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,ΣΑΡΑΝΤΗ ΕΛΕΝΗ του Κωνσταντίνου,ΕΝΟΤΗΤΑ - ΑΛΗΘΕΙΑ ΕΝ.Α,ΚΑΡΑΔΗΜΑΣ ΓΕΩΡΓΙΟΣ του Χρήστου,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΠΑΠΑΔΟΠΟΥΛΟΣ ΑΘΑΝΑΣΙΟΣ του Βασιλείου
45 - Αρκαδίας,152 E.T. Δήμου Μεγαλόπολης,564,390,4,1,5,385,137,85,19,1,8,16,74,10,27,15,11,1,62,26,4,24,4,2,19,1,4,10,0,0,13,4,3,0,1,0,10,3,2,2,1,0,3,3,0,0,0,0,0,12,0,12,0,2,1,4,3,0,1,8,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,8,0,5,0,1,0,2,1,3,3,0,0,0,0,1,0,1,0,1,1,23,17
45 - Αρκαδίας,153 E.T. Δήμου Μεγαλόπολης,568,359,14,3,17,342,104,56,26,0,2,12,74,4,30,18,13,1,57,23,1,29,1,0,24,0,6,8,2,0,20,8,5,0,2,2,1,1,0,0,0,0,6,4,1,1,0,1,0,2,0,1,0,4,3,3,1,1,0,13,1,9,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,1,0,0,6,1,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,15,8
45 - Αρκαδίας,154 E.T. Δήμου Μεγαλόπολης,579,363,13,1,14,349,105,59,18,2,11,10,92,8,41,22,14,0,60,32,0,17,1,1,21,0,4,9,2,0,18,9,0,0,2,1,5,2,1,1,0,0,6,5,0,0,0,0,0,9,1,6,0,4,2,0,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,2,1,1,0,0,0,1,1,2,2,0,0,0,0,3,0,0,1,1,0,10,5
45 - Αρκαδίας,155 E.T. Δήμου Μεγαλόπολης,576,349,13,1,14,335,112,67,13,7,6,13,77,5,44,14,4,3,55,30,0,23,1,1,27,1,6,12,2,0,13,3,3,1,1,1,9,2,1,0,3,0,5,5,0,0,0,0,0,4,1,3,0,0,0,2,1,0,0,10,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,3,0,0,0,3,2,3,3,0,0,0,0,4,0,1,1,0,0,6,6
45 - Αρκαδίας,156 E.T. Δήμου Μεγαλόπολης,577,364,2,5,7,357,127,74,16,2,6,12,84,5,40,8,20,1,59,29,0,27,1,0,18,0,5,10,0,0,14,6,2,0,0,2,8,3,0,0,1,0,4,4,0,0,0,0,0,1,0,1,0,5,2,0,0,0,0,7,1,5,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,1,0,2,1,0,1,0,5,0,5,0,0,0,1,0,3,2,0,1,0,0,0,0,0,0,3,0,11,7
45 - Αρκαδίας,157 E.T. Δήμου Μεγαλόπολης,556,367,10,1,11,356,104,66,18,1,7,3,75,9,35,9,12,3,77,34,6,28,1,2,14,0,2,8,2,0,13,1,3,1,0,0,14,6,2,0,0,1,9,7,0,1,0,0,0,5,1,4,0,4,3,1,1,0,0,12,0,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,5,0,5,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,12,7
45 - Αρκαδίας,158 E.T. Δήμου Μεγαλόπολης,113,33,0,0,0,33,15,11,2,0,0,1,4,0,0,4,0,0,6,6,0,0,0,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
45 - Αρκαδίας,159 E.T. Δήμου Μεγαλόπολης,65,23,0,0,0,23,13,8,4,1,0,0,1,0,1,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45 - Αρκαδίας,160 E.T. Δήμου Μεγαλόπολης,466,165,5,2,7,158,87,56,9,2,0,12,12,1,7,0,1,1,20,7,1,10,0,1,13,1,8,3,0,0,10,2,0,0,1,0,5,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,4,2
45 - Αρκαδίας,161 E.T. Δήμου Μεγαλόπολης,241,88,4,0,4,84,22,16,1,0,0,2,27,1,8,3,13,0,19,14,1,3,0,0,5,0,2,1,0,0,2,0,0,1,0,0,5,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
45 - Αρκαδίας,162 E.T. Δήμου Μεγαλόπολης,154,61,0,1,1,60,21,14,3,0,0,3,10,4,5,0,1,0,16,11,0,5,0,0,9,0,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
45 - Αρκαδίας,163 E.T. Δήμου Μεγαλόπολης,101,60,2,0,2,58,8,7,0,0,0,0,23,0,0,2,19,0,5,3,0,2,0,0,14,1,9,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,164 E.T. Δήμου Μεγαλόπολης,153,63,0,0,0,63,20,11,6,0,1,1,15,0,11,0,3,0,10,3,0,6,0,0,5,0,2,3,0,0,2,1,0,0,1,0,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
45 - Αρκαδίας,165 E.T. Δήμου Μεγαλόπολης,100,58,0,1,1,57,14,10,1,1,2,0,12,1,7,0,1,0,11,9,0,0,0,1,8,1,0,3,0,2,2,1,0,0,0,0,5,2,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,166 E.T. Δήμου Μεγαλόπολης,182,76,0,1,1,75,29,18,5,0,0,3,21,2,6,12,1,0,11,7,0,3,0,0,1,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
45 - Αρκαδίας,167 E.T. Δήμου Μεγαλόπολης,226,110,2,0,2,108,50,19,7,0,10,11,17,0,1,8,4,0,11,9,0,2,0,0,16,3,5,4,0,0,4,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1
45 - Αρκαδίας,168 E.T. Δήμου Μεγαλόπολης,277,129,0,1,1,128,44,34,3,0,1,2,31,5,6,6,8,1,18,8,0,10,0,0,15,0,3,9,1,0,5,1,1,0,0,0,5,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
45 - Αρκαδίας,169 E.T. Δήμου Μεγαλόπολης,183,79,0,0,0,79,24,14,2,0,2,4,11,0,3,0,6,0,10,5,0,4,0,0,17,0,0,13,0,0,3,1,0,0,0,0,3,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,2
45 - Αρκαδίας,170 E.T. Δήμου Μεγαλόπολης,433,191,3,0,3,188,65,36,7,4,1,12,43,3,10,18,7,2,20,12,0,6,0,1,24,0,7,9,1,0,8,1,1,1,1,0,9,1,3,2,0,0,3,3,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3
45 - Αρκαδίας,171 E.T. Δήμου Μεγαλόπολης,380,132,3,1,4,128,55,33,2,2,5,11,33,8,0,17,4,1,24,13,0,10,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
45 - Αρκαδίας,172 E.T. Δήμου Μεγαλόπολης,147,44,0,0,0,44,14,10,0,1,0,1,4,1,0,1,1,0,9,9,0,0,0,0,9,0,3,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
45 - Αρκαδίας,173 E.T. Δήμου Μεγαλόπολης,221,67,1,0,1,66,28,23,2,1,1,0,10,5,0,1,2,0,17,17,0,0,0,0,2,0,0,1,0,1,2,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
45 - Αρκαδίας,174 E.T. Δήμου Μεγαλόπολης,212,93,0,0,0,93,42,28,2,3,2,2,22,6,3,4,3,0,10,6,0,3,0,0,5,0,0,3,1,0,7,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
45 - Αρκαδίας,175 E.T. Δήμου Μεγαλόπολης,129,19,0,0,0,19,4,3,0,0,0,0,1,0,0,0,1,0,8,1,0,7,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,176 E.T. Δήμου Μεγαλόπολης,199,59,1,0,1,58,18,4,7,0,3,2,12,0,2,1,9,0,11,9,0,2,0,0,0,0,0,0,0,0,10,5,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1
45 - Αρκαδίας,177 E.T. Δήμου Μεγαλόπολης,105,12,0,0,0,12,3,3,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,178 E.T. Δήμου Μεγαλόπολης,364,142,2,0,2,140,96,73,4,0,1,13,10,3,4,0,1,0,16,7,0,6,0,0,4,0,1,1,1,0,5,0,1,2,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
45 - Αρκαδίας,179 E.T. Δήμου Μεγαλόπολης,100,38,0,2,2,36,16,9,4,1,0,0,7,2,0,3,1,0,3,0,0,2,1,0,3,0,0,3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,180 E.T. Δήμου Μεγαλόπολης,505,210,5,1,6,204,103,61,9,1,6,18,32,3,7,2,19,0,26,13,0,12,0,0,7,0,5,2,0,0,6,2,0,0,1,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,3,5,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,7,4
45 - Αρκαδίας,181 E.T. Δήμου Μεγαλόπολης,75,19,1,0,1,18,5,2,0,1,0,0,6,0,0,3,3,0,2,1,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,182 E.T. Δήμου Μεγαλόπολης,93,36,1,0,1,35,7,2,3,0,0,2,12,1,1,5,3,1,5,1,0,1,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1
45 - Αρκαδίας,183 E.T. Δήμου Μεγαλόπολης,161,41,1,0,1,40,14,10,0,3,0,0,8,0,6,2,0,0,8,5,0,1,0,0,2,1,1,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,184 E.T. Δήμου Μεγαλόπολης,119,59,0,1,1,58,25,22,1,0,1,0,9,1,2,3,1,0,8,3,0,2,0,1,5,1,2,2,0,0,2,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
45 - Αρκαδίας,185 E.T. Δήμου Μεγαλόπολης,60,25,0,0,0,25,2,2,0,0,0,0,8,1,1,2,4,0,13,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
45 - Αρκαδίας,186 E.T. Δήμου Μεγαλόπολης,478,110,4,0,4,106,55,32,7,0,6,8,13,2,1,8,0,0,22,18,0,4,0,0,4,1,0,1,2,0,2,2,0,0,0,0,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
45 - Αρκαδίας,187 E.T. Δήμου Μεγαλόπολης,99,47,0,0,0,47,25,10,1,1,9,0,6,1,2,2,0,0,10,8,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,188 E.T. Δήμου Μεγαλόπολης,284,127,4,2,6,121,44,20,3,4,4,2,18,1,2,8,1,0,35,15,1,15,0,1,2,0,1,0,1,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,3,2
45 - Αρκαδίας,189 E.T. Δήμου Μεγαλόπολης,174,52,0,0,0,52,29,18,3,0,2,5,8,2,3,1,0,0,8,4,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
